86	140.34451173595153	9462602.669572657	4219897.0	14
87	141.85013568680733	8117569.239515278	4219897.0	15
88	145.4309275939595	9509086.97373885	4219897.0	14
89	146.93798263999633	9421926.466372212	4219897.0	14
90	148.17415942181833	9368397.259408133	4219897.0	14
91	150.19816225697286	8214525.91445647	4219897.0	14
92	151.49013561592437	9555422.781399582	4219897.0	15
93	155.81398359197192	8161492.44082734	4219897.0	14
94	157.50729138590395	9480660.968458354	4219897.0	14
95	159.0391879088711	9458099.366879396	4219897.0	14
96	160.68213429488242	9467358.718972724	4219897.0	14
97	161.9300610909704	9453007.97073761	4219897.0	15
98	164.54595280997455	8609167.94283404	4219897.0	14
99	166.23415826796554	9465713.150813889	4219897.0	14
100	167.88213902991265	7266695.21885864	4219897.0	15
101	171.21394559787586	8579155.857791234	4219897.0	14
102	172.17411394999363	8620719.538611816	4219897.0	14
103	173.30754132778384	9471814.87892296	4219897.0	15
104	176.41015204088762	8330651.301145279	4219897.0	14
105	177.43792766192928	9438267.709576163	4219897.0	15
106	181.38178280298598	4089316.527529744	4219897.0	14
107	183.36997207580134	9479139.807604773	4219897.0	14
108	185.48873346182518	8280007.511467395	4219897.0	14
109	188.4939742188435	5544910.697087166	4219897.0	13
110	189.78620315087028	9476218.577003071	4219897.0	14
111	191.31028908188455	5693550.36239978	4219897.0	14
112	192.52192613389343	9441957.88653102	4219897.0	14
113	193.61408228380606	9357891.434989646	4219897.0	15
114	196.4117460269481	8168795.660755055	4219897.0	14
115	198.26996208378114	8226754.073822022	4219897.0	14
116	199.9645376438275	9473694.39766051	4219897.0	15
117	203.62998448079452	6189948.116481588	4219897.0	14
118	204.9701782569755	8551910.455847386	4219897.0	14
119	206.5381187389139	8346385.329772783	4219897.0	14
120	207.43811842799187	9469805.603791099	4219897.0	15
121	210.41015020688064	9457488.371649344	4219897.0	14
122	211.2379908519797	9449039.526123207	4219897.0	15
123	214.2419429719448	9388380.586721908	4219897.0	14
124	216.42233694391325	9440921.535652258	4219897.0	14
125	218.48724559298716	7058003.222490793	4219897.0	14
126	220.69396341289394	6005501.360476826	4219897.0	14
127	222.84607713483274	5824251.580315233	4219897.0	14
128	224.5020815038588	9373279.300633961	4219897.0	14
129	226.3757413129788	7240136.886858714	4219897.0	14
130	227.7543712328188	9425073.571256557	4219897.0	15
131	231.11501493188553	9444874.570075475	4219897.0	14
132	233.3579577198252	9484744.192428704	4219897.0	14
133	235.22481744387187	9351887.28585574	4219897.0	14
134	236.5179725829512	9472115.201577242	4219897.0	14
135	237.83793896087445	9464268.91671743	4219897.0	15
136	241.07817296590656	7825339.790361016	4219897.0	14
137	242.24628306692466	9478578.430178955	4219897.0	14
138	244.010206395993	9460912.617851436	4219897.0	15
139	248.73395848087966	6665037.524210615	4219897.0	13
140	250.3301678309217	7441135.1609788705	4219897.0	13
141	251.4877632809803	9390782.247378139	4219897.0	14
142	253.69180388678797	7354956.378482177	4219897.0	14
143	255.16216880478896	8249477.430073044	4219897.0	14
144	256.3306298549287	9429945.696336268	4219897.0	14
145	257.61798439198174	7929027.82224036	4219897.0	15
146	260.36596666486	9488354.32142855	4219897.0	14
147	261.50436831684783	5883083.3560167095	4219897.0	15
148	264.3538240818307	6918286.529995093	4219897.0	14
149	265.4177641798742	9478844.066319836	4219897.0	15
150	268.3939578689169	9455463.833496409	4219897.0	14
